대학명,연도,학과,학과_원본명,모집인원,지원인원,합격인원,최종합격_토익환산점수,최종합격_토익원점수,최종합격_학점환산점수,최종합격_학점원점수_100점만점,비고,합격자기준
경북대학교,2026,유럽어교육학부(독어교육전공),유럽어교육학부(독어교육전공),1,3,1,,,,,,확인불가
경북대학교,2026,역사교육과,역사교육과,2,8,2,82.58,817.54,48.74,93.7,,확인불가
경북대학교,2026,지리교육과,지리교육과,3,11,3,79.46,786.65,48.61,93.05,,확인불가
경북대학교,2026,일반사회교육과,일반사회교육과,3,11,2,89.39,884.96,48.14,90.7,,확인불가
경북대학교,2026,수학교육과,수학교육과,9,26,1,,,,,,확인불가
경북대학교,2026,물리교육과,물리교육과,1,6,1,,,,,,확인불가
경북대학교,2026,화학교육과,화학교육과,3,17,3,76.93,761.61,48.55,92.75,,확인불가
경북대학교,2026,생물교육과,생물교육과,3,10,3,85.02,841.7,48.12,90.6,,확인불가
경북대학교,2026,지구과학교육과,지구과학교육과,2,9,2,78.54,777.55,47.28,86.4,,확인불가
경북대학교,2026,가정교육과,가정교육과,2,15,2,82.07,812.49,48.81,94.05,,확인불가
경북대학교,2026,체육교육과,체육교육과,5,15,4,40.03,396.3,49.34,96.7,,확인불가
경북대학교,2026,수의학과,수의학과,14,293,14,99.96,989.6,49.84,99.2,,확인불가
경북대학교,2026,간호학과,간호학과,16,122,4,96.09,951.29,48.74,93.7,,확인불가
경북대학교,2026,스마트모빌리티공학과,스마트모빌리티공학과,3,7,2,79.04,782.5,48.37,91.85,,확인불가
경북대학교,2026,우주공학부,우주공학부,1,3,1,,,,,,확인불가
경북대학교,2026,혁신신약학과,혁신신약학과,6,16,1,,,,,,확인불가
경북대학교,2026,아동학부(아동학전공),아동학부(아동학전공),1,12,1,,,,,,확인불가
경북대학교,2026,의류학과,의류학과,4,21,4,86.87,860.01,49.16,95.8,,확인불가
경북대학교,2026,식품영양학과,식품영양학과,3,23,3,88.38,874.96,48.43,92.15,,확인불가
경북대학교,2026,전자공학부,전자공학부,69,254,44,83.48,826.45,48.4,92.0,,확인불가
경북대학교,2026,전자공학부(인공지능전공),전자공학부(인공지능전공),7,23,7,77.13,763.59,48.36,91.8,,확인불가
경북대학교,2026,"컴퓨터학부(플랫폼소프트웨어전공,데이터과학전공)","컴퓨터학부(플랫폼소프트웨어전공,데이터과학전공)",6,27,6,84.01,831.7,49.11,95.55,,확인불가
경북대학교,2026,컴퓨터학부(인공지능컴퓨팅전공),컴퓨터학부(인공지능컴퓨팅전공),9,37,9,87.71,868.33,49.03,95.15,,확인불가
경북대학교,2026,컴퓨터학부(글로벌소프트웨어융합전공),컴퓨터학부(글로벌소프트웨어융합전공),11,44,11,91.23,903.18,48.88,94.4,,확인불가
경북대학교,2026,전기공학과,전기공학과,3,42,2,94.44,934.96,48.18,90.9,,확인불가
경북대학교,2026,행정학부,행정학부,7,39,7,91.56,906.44,48.54,92.7,,확인불가
경북대학교,2026,식물자원학과,식물자원학과,1,1,0,,,,,,확인불가
경북대학교,2026,산림생태보호학과,산림생태보호학과,1,0,0,,,,,,확인불가
경북대학교,2026,곤충생명과학과,곤충생명과학과,1,1,1,,,,,,확인불가
경북대학교,2026,축산학과,축산학과,1,4,1,,,,,,확인불가
경북대학교,2026,동물생명공학과,동물생명공학과,1,3,0,,,,,,확인불가
경북대학교,2026,말/특수동물학과,말/특수동물학과,3,3,2,37.88,375.01,49.07,95.35,,확인불가
경북대학교,2026,관광학과,관광학과,3,2,0,,,,,,확인불가
경북대학교,2026,체육학부(체육학전공),체육학부(체육학전공),1,2,1,,,,,,확인불가
경북대학교,2026,체육학부(건강운동관리전공),체육학부(건강운동관리전공),2,4,2,21.85,216.31,48.25,91.25,,확인불가
경북대학교,2026,건설방재공학과,건설방재공학과,3,0,0,,,,,,확인불가
경북대학교,2026,환경안전공학과,환경안전공학과,1,0,0,,,,,,확인불가
경북대학교,2026,정밀기계공학과,정밀기계공학과,1,0,0,,,,,,확인불가
경북대학교,2026,자동차공학부(친환경자동차전공),자동차공학부(친환경자동차전공),1,0,0,,,,,,확인불가
경북대학교,2026,자동차공학부(지능형자동차전공),자동차공학부(지능형자동차전공),3,0,0,,,,,,확인불가
경북대학교,2026,소프트웨어학과,소프트웨어학과,2,3,0,,,,,,확인불가
경북대학교,2026,나노신소재공학과,나노신소재공학과,3,0,0,,,,,,확인불가
경북대학교,2026,에너지화학공학과,에너지화학공학과,3,1,1,,,,,,확인불가
경북대학교,2026,식품외식산업학과,식품외식산업학과,5,4,2,51.77,512.52,48.19,90.95,,확인불가
경북대학교,2026,섬유패션디자인학부(섬유공학전공),섬유패션디자인학부(섬유공학전공),1,2,0,,,,,,확인불가
경북대학교,2026,위치정보시스템학과,위치정보시스템학과,3,0,0,,,,,,확인불가
경북대학교,2026,스마트플랜트공학과,스마트플랜트공학과,5,0,0,,,,,,확인불가
경북대학교,2026,치위생학과,치위생학과,6,2,0,,,,,,확인불가
경북대학교,2026,섬유패션디자인학부(패션디자인전공),섬유패션디자인학부(패션디자인전공),1,4,0,,,,,,확인불가
부경대학교,2026,국어국문학과,국어국문학과,5,10,5,138.59,686.0,95.07,95.07,,최종
부경대학교,2026,영어영문학부,영어영문학부,13,33,13,171.41,848.46,97.08,97.08,,최종
부경대학교,2026,일본어문학전공,일본어문학전공,4,5,4,154.29,763.75,98.51,98.51,,최종
부경대학교,2026,일본어문학전공,일본학전공,3,6,3,152.53,755.0,96.92,96.92,,최종
부경대학교,2026,사학과,사학과,7,14,7,140.12,693.57,97.1,97.1,,최종
부경대학교,2026,경제학과,경제학과,15,52,14,171.14,847.14,97.84,97.84,,최종
부경대학교,2026,법학과,법학과,6,21,6,162.96,806.67,98.12,98.12,,최종
부경대학교,2026,행정학전공,행정학전공,6,19,5,172.93,856.0,96.69,96.69,,최종
부경대학교,2026,사회복지학전공,사회복지학전공,1,5,1,,,,,,최종
부경대학교,2026,국제학전공,국제학전공,5,18,5,171.11,847.0,97.27,97.27,,최종
부경대학교,2026,국제개발협력학전공,국제개발협력학전공,1,4,1,,,,,,최종
부경대학교,2026,정치외교학과,정치외교학과,4,12,3,148.82,736.67,95.44,95.44,,최종
부경대학교,2026,응용수학과,응용수학과,9,1,0,0.0,0.0,0.0,0.0,,최종
부경대학교,2026,물리학과,물리학과,11,19,8,124.01,665.71,93.43,93.43,,최종
부경대학교,2026,화학과,화학과,13,13,6,126.77,627.5,97.45,97.45,,최종
부경대학교,2026,미생물학과,미생물학과,5,15,5,160.61,795.0,99.28,99.28,,최종
부경대학교,2026,과학컴퓨팅학과,과학컴퓨팅학과,4,7,4,145.2,718.75,97.09,97.09,,최종
부경대학교,2026,경영학전공,경영학전공,12,38,12,185.35,917.5,97.51,97.51,,최종
부경대학교,2026,회계·재무학전공,회계·재무학전공,4,15,4,177.53,878.75,98.31,98.31,,최종
부경대학교,2026,관광경영학전공,관광경영학전공,3,11,3,180.47,893.33,98.84,98.84,,최종
부경대학교,2026,국제통상학전공,국제통상학전공,4,11,4,180.3,892.5,96.65,96.65,,최종
부경대학교,2026,국제무역물류학전공,국제무역물류학전공,5,13,5,183.84,910.0,96.91,96.91,,최종
부경대학교,2026,국제경영학전공,국제경영학전공,6,18,4,181.31,897.5,96.78,96.78,,최종
부경대학교,2026,전기공학전공,전기공학전공,10,29,9,157.8,781.11,96.48,96.48,,최종
부경대학교,2026,제어계측공학전공,제어계측공학전공,10,25,8,153.66,760.63,97.66,97.66,,최종
부경대학교,2026,디스플레이반도체공학전공,디스플레이반도체공학전공,11,11,7,112.41,595.0,95.44,95.44,,최종
부경대학교,2026,기계공학전공,기계공학전공,11,26,10,158.28,783.5,96.78,96.78,,최종
부경대학교,2026,기계설계공학전공,기계설계공학전공,9,14,9,126.26,625.0,96.71,96.71,,최종
부경대학교,2026,냉동공조공학전공,냉동공조공학전공,7,15,7,174.31,862.86,96.88,96.88,,최종
부경대학교,2026,기계시스템공학전공,기계시스템공학전공,10,24,9,140.97,697.78,96.58,96.58,,최종
부경대학교,2026,조선해양시스템공학전공,조선해양시스템공학전공,10,6,5,132.53,656.0,96.93,96.93,,최종
부경대학교,2026,화학공학과,화학공학과,19,20,13,147.24,728.85,96.09,96.09,,최종
부경대학교,2026,에너지화학소재공학전공,에너지화학소재공학전공,6,1,0,0.0,0.0,0.0,0.0,,최종
부경대학교,2026,고분자공학전공,고분자공학전공,4,2,2,117.17,580.0,97.51,97.51,,최종
부경대학교,2026,나노융합공학전공,나노융합공학전공,13,6,4,121.21,600.0,94.32,94.32,,최종
부경대학교,2026,차세대반도체공학전공,차세대반도체공학전공,6,6,3,121.55,601.67,97.02,97.02,,최종
부경대학교,2026,산업경영공학전공,산업경영공학전공,3,9,3,149.49,740.0,96.95,96.95,,최종
부경대학교,2026,기술·데이터공학전공,기술·데이터공학전공,5,6,3,131.65,651.67,96.61,96.61,,최종
부경대학교,2026,안전공학전공,안전공학전공,6,24,6,162.96,806.67,97.46,97.46,,최종
부경대학교,2026,소방공학과,소방공학과,5,7,3,154.21,763.33,95.8,95.8,,최종
부경대학교,2026,금속공학전공,금속공학전공,8,6,5,124.24,615.0,93.75,93.75,,최종
부경대학교,2026,재료공학전공,재료공학전공,7,8,5,143.43,710.0,95.86,95.86,,최종
부경대학교,2026,신소재시스템공학전공,신소재시스템공학전공,6,3,3,157.24,778.33,95.77,95.77,,최종
부경대학교,2026,건축공학과,건축공학과,5,8,3,159.6,790.0,98.36,98.36,,최종
부경대학교,2026,토목공학전공,토목공학전공,13,27,10,164.95,816.5,96.1,96.1,,최종
부경대학교,2026,생태공학전공,생태공학전공,2,3,2,,,,,,최종
부경대학교,2026,식품공학전공,식품공학전공,2,13,2,,,,,,최종
부경대학교,2026,식품영양학전공,식품영양학전공,1,9,1,,,,,,최종
부경대학교,2026,생물공학과,생물공학과,5,16,5,156.77,776.0,96.75,96.75,,최종
부경대학교,2026,해양생산시스템관리학부,해양생산시스템관리학부,11,12,9,120.99,598.89,95.03,95.03,,최종
부경대학교,2026,양식응용생명과학전공,양식응용생명과학전공,11,14,11,127.46,630.91,95.54,95.54,,최종
부경대학교,2026,자원생물학전공,자원생물학전공,4,13,4,172.47,853.75,96.42,96.42,,최종
부경대학교,2026,수산생명의학과,수산생명의학과,3,9,3,162.96,806.67,98.27,98.27,,최종
부경대학교,2026,수해양산업교육과,수해양산업교육과,2,6,2,,,,,,최종
부경대학교,2026,해양수산경영학전공,해양수산경영학전공,7,17,7,163.06,807.14,97.46,97.46,,최종
부경대학교,2026,자원환경경제학전공,자원환경경제학전공,4,9,4,144.44,715.0,97.57,97.57,,최종
부경대학교,2026,환경공학전공,환경공학전공,4,7,4,142.93,707.5,96.52,96.52,,최종
부경대학교,2026,해양학전공,해양학전공,4,5,2,136.87,677.5,95.54,95.54,,최종
부경대학교,2026,환경지질과학전공,환경지질과학전공,5,4,2,107.58,532.5,95.11,95.11,,최종
부경대학교,2026,환경대기과학전공,환경대기과학전공,6,5,3,140.4,695.0,95.21,95.21,,최종
부경대학교,2026,위성정보융합공학전공,위성정보융합공학전공,5,5,3,124.24,615.0,95.7,95.7,,최종
부경대학교,2026,해양공학과,해양공학과,5,1,0,0.0,0.0,0.0,0.0,,최종
부경대학교,2026,에너지자원공학과,에너지자원공학과,3,6,3,141.41,700.0,97.29,97.29,,최종
부경대학교,2026,빅데이터융합전공,빅데이터융합전공,1,1,0,,,,,,최종
부경대학교,2026,통계·데이터사이언스전공,통계·데이터사이언스전공,2,4,2,,,,,,최종
부경대학교,2026,언론정보전공,언론정보전공,6,24,5,173.94,861.0,98.29,98.29,,최종
부경대학교,2026,미디어ICT공학전공,미디어ICT공학전공,2,5,2,,,,,,최종
부경대학교,2026,의공학전공,의공학전공,9,8,4,99.86,566.67,94.4,94.4,,최종
부경대학교,2026,휴먼바이오융합전공,휴먼바이오융합전공,2,2,2,,,,,,최종
부경대학교,2026,전자공학전공,전자공학전공,15,31,15,163.3,808.33,97.02,97.02,,최종
부경대학교,2026,정보통신공학전공,정보통신공학전공,8,8,4,127.27,630.0,96.44,96.44,,최종
부경대학교,2026,컴퓨터공학전공,컴퓨터공학전공,12,31,11,158.13,782.73,96.81,96.81,,최종
부경대학교,2026,인공지능전공,인공지능전공,3,10,3,133.33,660.0,96.36,96.36,,최종
부경대학교,2026,스마트모빌리티공학과,스마트모빌리티공학과,4,7,3,150.84,746.67,96.58,96.58,,최종
부산대학교,2026,국어국문학과,국어국문학과,2,20,2,,950.0,,94.3,,확인불가
부산대학교,2026,중어중문학과,중어중문학과,1,18,1,,,,,,확인불가
부산대학교,2026,일어일문학과,일어일문학과,1,14,1,,,,,,확인불가
부산대학교,2026,영어영문학과,영어영문학과,2,37,1,,,,,,확인불가
부산대학교,2026,불어불문학과,불어불문학과,1,8,,,,,,,확인불가
부산대학교,2026,독어독문학과,독어독문학과,1,6,1,,,,,,확인불가
부산대학교,2026,노어노문학과,노어노문학과,2,9,,,,,,,확인불가
부산대학교,2026,한문학과,한문학과,2,10,2,,840.0,,91.7,,확인불가
부산대학교,2026,언어정보학과,언어정보학과,1,12,1,,,,,,확인불가
부산대학교,2026,사학과,사학과,1,12,1,,,,,,확인불가
부산대학교,2026,철학과,철학과,1,10,1,,,,,,확인불가
부산대학교,2026,고고학과,고고학과,1,10,1,,,,,,확인불가
부산대학교,2026,행정학과,행정학과,2,19,2,,862.5,,97.1,,확인불가
부산대학교,2026,정치외교학과,정치외교학과,1,11,1,,,,,,확인불가
